"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.126999967E-3,-6.552676374E-1,3.623928845E-2,-2.289186097E0,2.381399158E0
8.899000008E-3,-6.617276412E-1,2.656754060E-1,-2.445050647E0,2.546907843E0
1.892499998E-2,-9.574067187E-1,2.090022916E-1,-2.718652977E0,2.889876052E0
2.895099996E-2,-1.176512707E0,3.840894167E-1,-2.678328824E0,2.950449477E0
3.897700005E-2,-9.497164607E-1,5.483024749E-1,-2.557292045E0,2.782505986E0
4.900300002E-2,-1.044895098E0,7.465391654E-1,-1.651085300E0,2.091700065E0
5.902900000E-2,-6.733814344E-1,7.669536956E-1,-8.302473199E-1,1.315663764E0
6.905499997E-2,-9.197933346E-2,5.109833519E-1,-2.619002974E-1,5.815117793E-1
7.908100006E-2,4.794541419E-2,1.306681667E-1,1.439910768E0,1.446622257E0
8.910700004E-2,2.702023204E-1,-2.406768049E-1,2.996555935E0,3.018324384E0
9.913300001E-2,1.131850650E0,-4.556732234E-1,3.138097730E0,3.366954312E0
1.091590000E-1,1.082117888E0,-8.491309029E-1,3.033088753E0,3.330409855E0
1.191850000E-1,1.204336098E0,-8.558594401E-1,2.416175927E0,2.832106447E0
1.292110001E-1,9.226375665E-1,-5.655602761E-1,1.917466319E0,2.201771012E0
1.392370000E-1,4.999258286E-1,-2.745593000E-1,2.475649711E0,2.540501946E0
1.492630000E-1,3.600478587E-1,8.546856847E-2,2.795069069E0,2.819459246E0
1.592890000E-1,6.139830789E-1,3.294073157E-1,2.601866539E0,2.693546712E0
1.693150001E-1,1.150643017E0,3.921758601E-1,2.734277322E0,2.992332490E0
1.793410000E-1,1.347244826E0,3.311307460E-2,2.581687213E0,2.912262688E0
1.893670000E-1,1.002906827E0,-7.146798800E-1,8.746639395E-1,1.510505360E0
1.993930000E-1,3.751766521E-1,-1.696379587E0,-8.878587663E-1,1.951090570E0
2.094190000E-1,6.181191069E-1,-1.973347721E0,-1.520445054E0,2.566695467E0
2.194450001E-1,2.559559010E0,-9.335687169E-1,-1.656098703E0,3.188346874E0
2.294710000E-1,2.199605438E0,5.758155980E-1,-1.001343282E0,2.484454881E0
2.394970000E-1,2.849514833E-1,1.629934313E0,-1.053133240E0,1.961370143E0
2.495230000E-1,-6.973512179E-1,1.372158350E0,-1.412461599E0,2.089058407E0
2.595490000E-1,-6.023016576E-1,3.095306928E-1,-4.639724690E-1,8.208818359E-1
2.695748750E-1,-4.868694346E-1,-3.956841164E-1,4.671703112E-1,7.822121618E-1
2.796008750E-1,-6.992973905E-1,-7.542190446E-1,-6.474803156E-1,1.215357547E0
2.896268750E-1,-1.483553216E0,-9.788875618E-1,5.422415435E-2,1.778227000E0
2.996528751E-1,-1.235558036E0,-8.041864260E-1,1.090891635E-1,1.478248935E0
3.096788750E-1,-8.510354872E-1,-7.000999939E-1,2.304188883E-1,1.125830478E0
3.197048750E-1,-4.117580757E-1,-4.717434551E-1,5.023109078E-1,8.027470638E-1
3.297308750E-1,4.734414135E-1,1.989116784E-1,6.283412093E-1,8.114957197E-1
3.397568749E-1,1.191546190E0,6.522526668E-1,-3.276879054E-1,1.397352936E0
3.497828750E-1,1.379390771E0,-3.130720590E-1,-1.585311726E0,2.124604970E0
3.598088750E-1,1.939478163E0,-1.095855922E0,-1.712519072E0,2.809839375E0
3.698348750E-1,2.273142799E0,-1.637029763E0,-9.000402707E-1,2.942297932E0
3.798608750E-1,1.711649737E0,-1.883467684E0,-1.001060277E0,2.734834001E0
3.898868751E-1,-5.723857529E0,-1.085406362E0,-1.121907606E0,5.932902212E0
3.999128750E-1,-7.880699501E0,-7.539491956E-1,-3.426649636E-1,7.924095109E0
4.099388750E-1,-3.176225084E0,-2.127670798E0,-3.382339436E-1,3.837940986E0
4.199648750E-1,-6.237067062E-1,-3.151416225E0,-1.003966928E-3,3.212543430E0
4.299908750E-1,1.383882456E0,-2.298295767E0,-3.495307642E-1,2.705451134E0
4.400168750E-1,2.161565061E0,-1.554263303E0,-6.398953074E-1,2.738167988E0
4.500428750E-1,1.615782736E0,-1.481773032E0,-9.249915093E-1,2.379498783E0
4.600688750E-1,1.128034026E0,-1.922698554E0,-1.238544356E0,2.550141685E0
4.700948750E-1,9.716736326E-1,-2.871038726E0,-1.522796220E0,3.392037934E0
4.801218749E-1,7.825088972E-1,-3.877988319E0,-1.519234096E0,4.237827959E0
4.901478750E-1,3.864038908E-1,-4.167629561E0,-1.316715782E0,4.387731142E0
5.001738750E-1,-5.448400462E-1,-3.672375365E0,-1.438830203E0,3.981635826E0
5.101998750E-1,-1.612198977E0,-2.846150345E0,-1.332541856E0,3.532056784E0
5.202258750E-1,-1.923176710E0,-1.964612858E0,-1.154084249E0,2.981647664E0
5.302518751E-1,-1.820852190E0,-8.571936285E-1,-9.192893046E-1,2.212549760E0
5.402778750E-1,-2.586125250E0,-7.373110896E-1,-5.435992670E-1,2.743569138E0
5.503038750E-1,-3.670662716E0,-4.409325390E-1,2.525447524E-1,3.705666624E0
5.603298750E-1,-3.898477255E0,-7.387717241E-1,7.920445365E-1,4.046139285E0
5.703558750E-1,-2.708636112E0,-2.521585438E0,6.543034315E-1,3.758086706E0
5.803818750E-1,-1.809037306E0,-4.392925704E0,2.258650768E-1,4.756198823E0
5.904078750E-1,-2.343619582E0,-4.875241473E0,-3.163694501E-1,5.418544250E0
6.004338750E-1,-2.372529386E0,-3.750031652E0,-4.485328960E-1,4.460136190E0
6.104598750E-1,-1.399235197E0,-2.354635444E0,-6.934335834E-1,2.825423392E0
6.204858751E-1,-8.647821450E-1,-2.152155429E0,-6.990393090E-1,2.422452704E0
6.305118750E-1,-1.937845035E0,-3.333885606E0,1.267419076E-1,3.858250916E0
6.405378750E-1,-3.032845509E0,-3.753361934E0,1.301309246E0,4.997927914E0
6.505638750E-1,-2.028217846E0,-3.680220575E0,1.957291120E0,4.635588381E0
6.605898750E-1,-3.224067003E-1,-3.662472521E0,2.648246361E0,4.531099187E0
6.706158750E-1,6.398871213E-1,-3.734043902E0,3.175032544E0,4.943012346E0
6.806418750E-1,1.176250459E0,-3.095781430E0,2.719762194E0,4.285386120E0
6.906678750E-1,1.803048003E0,-2.574416201E0,1.522728392E0,3.492463691E0
7.006938750E-1,2.656642671E0,-2.675304059E0,6.233555809E-1,3.821462321E0
7.107198751E-1,3.434911167E0,-2.295452266E0,3.296765435E-1,4.144442357E0
7.207458750E-1,3.929255244E0,-1.684013603E0,2.503909305E-1,4.282247564E0
7.307718750E-1,4.358786443E0,-1.165938017E0,5.821020126E-2,4.512407245E0
7.407978750E-1,4.918457367E0,-4.599770665E-1,-4.221315479E-1,4.957922631E0
7.508238750E-1,5.558984174E0,-7.917685479E-2,-9.389862353E-1,5.638286013E0
7.608498750E-1,5.829443625E0,2.704945350E-1,-6.428721249E-1,5.871019063E0
7.708758750E-1,5.763582342E0,5.964212590E-1,-7.085655928E-3,5.794363636E0
7.809018750E-1,5.721630324E0,8.589600724E-1,4.370767388E-1,5.802232505E0
7.909278750E-1,5.384565824E0,1.001247972E0,-6.215034753E-1,5.512015347E0
8.009538751E-1,4.491492510E0,1.259933470E0,-1.409329830E0,4.873104544E0
8.109798750E-1,4.066743164E0,1.736182461E0,-2.029238770E0,4.865237865E0
8.210058750E-1,4.175363966E0,2.164661454E0,-2.672468160E0,5.409390864E0
8.310318750E-1,3.932602190E0,2.522091222E0,-2.686292732E0,5.389106861E0
8.410578750E-1,3.711514288E0,2.878228170E0,-3.547424460E0,5.885894665E0
8.510838751E-1,3.590268179E0,2.834550639E0,-3.420163320E0,5.711586474E0
8.611098750E-1,5.562440463E0,3.594942735E0,-4.937786508E0,8.261119341E0
8.711358750E-1,7.318569823E0,4.814389207E0,-6.331275646E0,1.080855490E1
8.811618750E-1,5.511057470E0,4.151825999E0,-3.927984644E0,7.939677382E0
8.911878749E-1,2.891279156E0,1.970562253E0,-1.818238485E0,3.943171558E0
9.012138750E-1,1.356292076E0,9.044046324E-1,-3.321855837E-1,1.663677612E0
9.112398750E-1,7.784041518E-1,8.508710343E-1,6.217128056E-1,1.310122648E0
9.212658750E-1,1.613866603E-1,9.104430521E-1,1.397097455E0,1.675360709E0
9.312918750E-1,-2.194255382E-1,5.659742224E-1,1.551984643E0,1.666472538E0
9.413178751E-1,-8.344093680E-1,-4.824713051E-2,8.386412904E-1,1.184012666E0
9.513448750E-1,-8.500535935E-1,3.832206666E-2,5.241558132E-1,9.993993241E-1
9.613708750E-1,1.999104559E-1,8.742335844E-1,5.483051062E-1,1.051136071E0
9.713968750E-1,1.108488831E0,1.383272299E0,7.108509770E-1,1.909842625E0
9.814228750E-1,1.089650856E0,2.065623654E0,1.307417539E0,2.676467951E0
9.914488751E-1,1.151248350E0,2.161850697E0,8.581177810E-1,2.595252844E0
1.001474875E0,8.961442709E-1,1.321645569E0,5.441360414E-1,1.686981208E0
1.011500875E0,4.336388683E-1,4.743729115E-1,1.069894284E-1,6.515512758E-1
1.021526875E0,-5.864739758E-1,-6.133729219E-3,-3.526514232E-1,6.843627497E-1
1.031552875E0,-1.219250883E0,1.110433030E-1,-2.945108038E-1,1.259221960E0
1.041578875E0,-1.576665448E0,5.162120783E-1,-3.732301140E-1,1.700485096E0
1.051604875E0,-2.006080288E0,8.989462566E-1,-4.553870022E-1,2.244958756E0
1.061630875E0,-2.510327793E0,1.475927278E0,-4.018791318E-2,2.912339614E0
1.071656875E0,-2.455650480E0,2.031850721E0,2.805573007E-1,3.199585759E0
1.081682875E0,-1.773548216E0,2.379433193E0,-3.919547988E-1,2.993460232E0
1.091708875E0,-1.612184359E0,2.541504562E0,-1.032349020E0,3.181843546E0
1.101734875E0,-1.904314762E0,2.325432987E0,-1.695795450E0,3.451054259E0
1.111760875E0,-1.949428954E0,1.864019845E0,-2.199994132E0,3.480634627E0
1.121786875E0,-1.294293464E0,1.067009268E0,-2.366252400E0,2.900492159E0
1.131812875E0,-1.864884063E0,1.265702333E0,-1.553312400E0,2.737256725E0
1.141838875E0,-1.523216050E0,2.417659950E-1,-1.329926396E0,2.036502430E0
1.151864875E0,-2.145459198E0,-2.443188894E-1,-2.174059245E0,3.064183495E0
1.161890875E0,-4.664719782E0,7.729071844E-1,-1.036082248E0,4.840502308E0
1.171916875E0,-4.406601464E0,1.889003243E0,-1.662148379E0,5.074367640E0
1.181942875E0,-1.296400800E0,2.203447205E0,-2.049799334E0,3.276814296E0
1.191968875E0,2.483766232E0,1.177272552E0,-1.169695145E0,2.987181295E0
1.201994875E0,7.704750935E0,-2.343213201E-1,2.513850156E0,8.107868774E0
1.212020875E0,1.142287725E1,-8.187329829E-1,3.479195055E0,1.196901193E1
1.222046875E0,1.132381256E1,-1.069381483E0,4.783273834E-1,1.138424809E1
1.232072875E0,7.988394104E0,-2.775065160E-1,-2.206215861E0,8.292094949E0
1.242098875E0,5.058340892E0,9.336430496E-1,-1.795712671E0,5.448218600E0
1.252124875E0,2.981223950E0,1.982487942E0,-8.931218451E-1,3.689935137E0
1.262150875E0,9.114014107E-1,2.459890881E0,-7.080463600E-1,2.717175983E0
1.272176750E0,-1.443438393E0,3.776421890E0,-3.789697409E-2,4.043057367E0
1.282202750E0,-3.642409555E0,4.251553770E0,1.224475955E0,5.730811303E0
1.292228750E0,-5.593352938E0,4.148062731E0,3.293945907E0,7.703382448E0
1.302254750E0,-6.426722671E0,4.046879003E0,3.676702890E0,8.437898915E0
1.312280750E0,-6.284556978E0,4.537166281E0,2.449896820E0,8.129177615E0
1.322306750E0,-5.332349018E0,5.571413600E0,8.029618728E-1,7.753666444E0
1.332332750E0,-4.474725327E0,6.405065753E0,-6.043927316E-1,7.836665403E0
1.342358750E0,-3.905728094E0,6.769094689E0,-1.476358802E0,7.953300583E0
1.352384750E0,-3.739669216E0,6.956853461E0,-1.125090246E0,7.978017548E0
1.362410750E0,-3.694603848E0,7.035584466E0,-2.049893475E-1,7.949312360E0
1.372436750E0,-3.652749186E0,6.951707911E0,5.137006992E-1,7.869733662E0
1.382462750E0,-3.104589091E0,6.782632163E0,3.461510005E-1,7.467422112E0
1.392488750E0,-2.624013453E0,4.072939458E0,-1.513778644E0,5.076003173E0
1.402514750E0,-1.883175469E0,4.674068896E0,3.133096752E-1,5.048904123E0
1.412540750E0,-2.363694535E0,6.905102679E0,5.049471835E0,8.874945672E0
1.422567750E0,-2.445656857E0,7.194654459E0,6.225543954E0,9.823527257E0
1.432593750E0,-1.800289433E0,7.335294029E0,5.929060884E0,9.602153066E0
1.442619750E0,-1.591237002E0,7.209239754E0,5.418883717E0,9.158027832E0
1.452645750E0,-1.294654968E0,6.053313047E0,1.771950756E0,6.438830625E0
1.462671750E0,-8.411044300E-2,-3.036600357E1,-1.095063624E1,3.228029866E1
1.472697750E0,1.882856357E0,-6.868333165E1,-7.755976052E0,6.914550137E1
1.482723750E0,3.410378881E0,-5.933114057E1,-2.372843966E-2,5.942907949E1
1.492749750E0,7.609846532E0,-2.519379517E1,1.155343739E0,2.634334638E1
1.502775750E0,6.145488555E0,-5.219637505E0,3.399916166E0,8.750489997E0
1.512801750E0,4.347410392E0,4.913141663E0,4.296010151E0,7.841851907E0
1.522827750E0,1.785549626E0,1.005352718E1,2.845392546E0,1.059989882E1
1.532853750E0,-2.801675838E-1,1.108200797E1,-1.150701781E0,1.114511145E1
1.542879750E0,-1.533231161E0,1.177517668E1,-4.115052275E0,1.256738790E1
1.552905750E0,-8.847519945E-1,1.161176922E1,-2.310906896E0,1.187250021E1
1.562931750E0,-8.229988921E-2,8.269648685E0,-6.052239498E-1,8.292174544E0
1.572957750E0,-4.830168138E-1,7.079826838E0,9.492812817E-1,7.159496369E0
1.582983750E0,-1.611930006E0,6.620820410E0,2.306382174E0,7.193954404E0
1.593009750E0,-1.707465908E0,1.709218318E0,1.638199791E0,2.919000795E0
1.603035750E0,-2.603155558E0,-8.543926953E0,-8.690900812E-1,8.973874537E0
1.613061750E0,-4.843262758E0,-1.164956211E1,-7.417479569E-1,1.263802522E1
1.623087750E0,-2.153308646E0,-7.579506499E0,1.340657791E0,7.992685419E0
1.633113750E0,1.292304241E0,-2.135677975E0,1.789542105E0,3.071421757E0
1.643139750E0,1.327984974E0,1.165294531E0,1.048935524E0,2.054682742E0
1.653165750E0,5.697850721E-1,2.467759479E0,-3.896126966E-1,2.562477303E0
1.663191750E0,4.383819469E-1,2.447576644E0,-1.170064105E0,2.748064805E0
1.673217750E0,5.204966987E-1,1.415054839E0,-1.243921894E0,1.954645413E0
1.683243750E0,1.559838331E-1,-2.362859845E-3,-7.994954972E-1,8.145732560E-1
1.693269750E0,8.126712475E-2,-7.850851804E-1,-3.376054410E-1,8.584523981E-1
1.703295750E0,1.978399934E-1,-9.822328269E-1,-2.727609158E-1,1.038422123E0
1.713321750E0,2.820754937E-1,-5.394658703E-1,-3.567969529E-1,7.056160960E-1
1.723347750E0,2.785144298E-1,-1.073332447E-1,-4.596260874E-1,5.480390983E-1
1.733373750E0,4.275281260E-1,9.028217912E-2,-5.331239802E-1,6.893129540E-1
1.743399750E0,5.391580144E-1,1.138838804E-1,-6.365483612E-1,8.419351037E-1
1.753425750E0,6.010069379E-1,-1.345017475E-1,-7.309808940E-1,9.558415804E-1
1.763451750E0,6.501919618E-1,-4.772590971E-1,-8.611539477E-1,1.179877941E0
1.773477750E0,6.338201234E-1,-8.297631705E-1,-1.061323289E0,1.488839142E0
1.783503750E0,5.627146921E-1,-8.330802959E-1,-1.249985456E0,1.604099201E0
1.793529750E0,5.532685152E-1,-4.707990932E-1,-1.422862480E0,1.597590521E0
1.803555750E0,4.996140258E-1,3.901905477E-2,-1.494968736E0,1.576727047E0
1.813581750E0,4.393506844E-1,4.111726964E-1,-1.450743905E0,1.570589026E0
1.823607750E0,4.564585776E-1,5.442366135E-1,-1.441797665E0,1.607273602E0
1.833633750E0,4.351522008E-1,3.770430833E-1,-1.383550041E0,1.498575871E0
1.843659750E0,4.466824716E-1,1.134652197E-2,-1.286951115E0,1.362313160E0
1.853685750E0,4.798168154E-1,-2.533943528E-1,-1.171252844E0,1.290839300E0
1.863711750E0,4.948956151E-1,-3.522082043E-1,-1.103564306E0,1.259693005E0
1.873737750E0,4.274483480E-1,-4.171181452E-1,-1.214417063E0,1.353332346E0
1.883763750E0,3.690245041E-1,-4.721088696E-1,-1.452879893E0,1.571599775E0
1.893790750E0,2.994087240E-1,-3.606311184E-1,-1.815600221E0,1.875127876E0
1.903816750E0,2.847232957E-1,-1.819402081E-1,-2.094977846E0,2.122051312E0
1.913842750E0,2.752380156E-1,-7.034258902E-2,-2.207887580E0,2.226088860E0
1.923868750E0,1.815984383E-1,-1.221430725E-1,-2.325212547E0,2.335489309E0
1.933894750E0,1.084362488E-1,-2.856505179E-1,-2.507469090E0,2.526015810E0
1.943920750E0,4.397546905E-1,-8.917167592E-1,-2.497768559E0,2.688380691E0
1.953946750E0,5.157332645E-1,-2.091665983E0,-2.645097928E0,3.411391275E0
1.963972750E0,1.682273179E-2,-2.968536077E0,-3.379896469E0,4.498465248E0
1.973998750E0,-7.032631183E-1,-3.469833663E0,-4.558486984E0,5.771839242E0
1.984024750E0,-3.006907991E-1,-3.643542160E0,-3.085447061E0,4.783910325E0
1.994050750E0,4.562048815E-2,-3.318524094E0,-2.058207484E-1,3.325213613E0
2.004076750E0,-8.390966423E-2,-2.531919222E0,4.812495294E-1,2.578615304E0
2.014102750E0,-4.633897208E-1,-1.710119959E0,1.102439740E0,2.086771116E0
2.024128750E0,-5.395596450E-1,-9.820340216E-1,9.807549432E-1,1.489092236E0
2.034154750E0,7.905362472E-2,-4.331827855E-1,1.011142338E0,1.102862471E0
2.044180750E0,8.311582430E-1,2.119206369E-2,9.759877083E-1,1.282117442E0
2.054206750E0,6.574662635E-1,-1.120788449E-1,8.428966016E-2,6.722561283E-1
2.064232750E0,3.509084413E-1,1.263992608E-2,-4.511898708E-1,5.717244104E-1
2.074258750E0,-8.089579001E-2,2.545573640E-1,-6.579912704E-1,7.101380798E-1
2.084284750E0,-4.784741485E-1,5.771172613E-1,-5.799835664E-1,9.478305658E-1
2.094310750E0,-4.701038593E-1,7.510380131E-1,-2.184791663E-1,9.125726721E-1
2.104336750E0,-2.051366973E-1,9.617798513E-1,-1.782675719E-1,9.994402804E-1
2.114362750E0,1.676509286E-1,1.143637614E0,-1.275087699E-1,1.162872440E0
2.124388750E0,6.134613611E-1,1.304371140E0,2.884960654E-1,1.470016630E0
2.134414750E0,8.162378298E-1,1.525678312E0,7.501045051E-1,1.885893760E0
2.144440750E0,7.903218006E-1,1.711978204E0,1.000647463E0,2.134659988E0
2.154466750E0,5.976971215E-1,1.816899472E0,1.012357682E0,2.164078007E0
2.164492750E0,4.135586527E-1,1.910571867E0,7.955496499E-1,2.110501093E0
2.174518750E0,1.858052176E-1,1.924799897E0,7.191212788E-1,2.063131997E0
2.184544750E0,-3.812530786E-3,1.973069247E0,7.299804354E-1,2.103779510E0
2.194570750E0,-2.222438961E-1,2.024752201E0,5.182469094E-1,2.101807243E0
2.204596750E0,-5.071692131E-1,2.110850113E0,5.651421636E-1,2.243277619E0
2.214622750E0,-7.182140833E-1,2.232965119E0,7.144066688E-1,2.452007663E0
2.224648750E0,-9.194185281E-1,2.314961209E0,7.217142266E-1,2.593308168E0
2.234674750E0,-1.054942515E0,2.507985399E0,6.130662355E-1,2.789040100E0
2.244700750E0,-9.135914853E-1,2.709977463E0,4.783905333E-1,2.899566305E0
2.254726750E0,-7.504477367E-1,2.795370786E0,2.715721768E-1,2.907063997E0
2.264752750E0,-8.799694106E-1,2.578581172E0,-6.896878570E-2,2.725469449E0
2.274778958E0,-7.497896326E-1,2.374132107E0,-2.834636593E-1,2.505801150E0
2.284804958E0,-5.727486603E-1,2.275899469E0,-4.167433387E-1,2.383575976E0
2.294830958E0,-5.653308825E-1,2.158945216E0,-5.051865685E-1,2.288199493E0
