"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.350850833E-1,2.818477228E0,3.740926368E0,-1.646094702E0,4.964672370E0
6.451110833E-1,1.947704610E-1,2.722033253E0,-1.676015197E0,3.202565768E0
6.551370834E-1,-1.539717477E0,9.525289714E-1,-1.078130087E0,2.107227049E0
6.651620833E-1,1.002766494E0,7.081510252E-1,-2.047455186E-1,1.244563877E0
6.751880833E-1,3.615535752E0,1.854567236E0,-5.697649723E-1,4.103187849E0
6.852140833E-1,2.642761381E0,2.989893032E0,-1.395419304E0,4.227391997E0
6.952390834E-1,3.256388656E0,2.975156295E0,2.569763571E-2,4.410927615E0
7.052650834E-1,2.934404125E0,1.946301278E0,5.598135960E-1,3.565418278E0
7.152910833E-1,3.168483371E0,2.064641907E0,1.178135309E0,3.961064993E0
7.253170833E-1,4.411578614E0,3.129881222E0,3.730895177E0,6.570978706E0
7.353420834E-1,1.913680247E0,5.334128326E-1,4.202921308E0,4.648790043E0
7.453680834E-1,-4.014342172E0,-1.414014620E0,1.141724989E0,4.406576490E0
7.553940833E-1,-4.803757800E0,-5.355610996E-1,2.615288238E0,5.495693519E0
7.654200833E-1,-4.749058852E0,-3.341613579E-1,3.279387217E0,5.780969150E0
7.754450833E-1,-6.391966821E0,6.650301486E-1,1.882585924E0,6.696539009E0
7.854710834E-1,-6.600871464E0,1.666340686E0,4.950872576E-1,6.825929003E0
7.954970833E-1,-5.817312992E0,2.259378161E0,5.270446301E-2,6.240889190E0
8.055220833E-1,-4.020447834E0,2.765423101E0,-3.689147957E-1,4.893635034E0
8.155480833E-1,-2.425335006E0,2.884270098E0,-1.308446649E0,3.989147343E0
8.255740834E-1,-1.529660266E0,2.071941571E0,-2.437135856E0,3.545762765E0
8.356000833E-1,-1.188234912E0,9.435868245E-1,-3.028054301E0,3.386941267E0
8.456250833E-1,-2.096244353E-1,-5.396909881E-1,-4.875045884E-1,7.568814241E-1
8.556510833E-1,-2.691847587E-1,-1.178400480E0,-1.406457678E0,1.854511075E0
8.656770834E-1,1.023860909E0,5.623448557E-1,-3.071210260E0,3.285856869E0
8.757020833E-1,3.521823596E0,3.369350431E0,-2.886578287E0,5.664635732E0
8.857280833E-1,4.450088961E0,4.726226059E0,-6.856866074E-1,6.527684938E0
8.957540833E-1,4.820456278E0,4.927495993E0,5.590920496E-1,6.915894693E0
9.057800834E-1,3.352847834E0,4.550340058E0,1.232721698E0,5.785048490E0
9.158050834E-1,2.998077965E-1,2.947088490E0,1.484922634E0,3.313640070E0
9.258310833E-1,-2.342738407E0,1.034867123E0,1.570222986E0,3.004159355E0
9.358570833E-1,-4.232072602E0,-1.551582062E-1,1.149094820E0,4.388044152E0
9.458830833E-1,-4.898597884E0,-5.861400998E-1,2.243885379E0,5.419856367E0
9.559080834E-1,-5.265639889E0,-1.880907773E0,2.762524052E0,6.236691160E0
9.659340833E-1,-5.453448948E0,-3.100108370E0,1.397002730E0,6.426693859E0
9.759600833E-1,-4.820925810E0,-3.249231080E0,-5.305997372E-2,5.813918097E0
9.859850833E-1,-2.453153134E0,-1.955425858E0,-4.078079161E0,5.145131702E0
9.960110834E-1,3.938792052E0,-1.733650324E0,-5.419440957E0,6.920257695E0
1.006037083E0,2.043962644E0,1.692618658E0,-3.074461897E0,4.061410736E0
1.016063083E0,-4.071575888E0,3.024246009E0,-4.437668306E-1,5.091239842E0
1.026088083E0,-3.825657785E0,3.532714035E0,5.694404519E-1,5.238319231E0
1.036114083E0,-2.264684217E0,3.229068126E0,3.293874571E0,5.138607327E0
1.046140083E0,-1.465185650E0,1.745474564E0,1.379755052E-1,2.283087314E0
1.056165083E0,-4.967320794E-1,9.535422939E-1,-1.259512939E1,1.264093628E1
1.066191083E0,-8.599935678E-1,1.895904127E0,-1.312860128E1,1.329263754E1
1.076217083E0,-1.595718454E0,4.602103704E0,-5.522372417E0,7.363577460E0
1.086243083E0,-1.440953327E0,5.485499876E0,-1.051186702E0,5.768192859E0
1.096268083E0,3.823133250E-1,4.764914746E0,6.928950548E-3,4.780232633E0
1.106294083E0,3.268826269E0,-6.786857361E-1,-9.078271540E-1,3.459767282E0
1.116320083E0,3.040906773E0,-9.165626310E0,-3.749822906E0,1.035939146E1
1.126346083E0,1.460639440E0,-1.406910486E1,-5.797066423E0,1.528656791E1
1.136371083E0,1.634347499E0,-1.593079752E1,-4.880285866E0,1.674152297E1
1.146397083E0,1.416913377E0,-1.842801468E1,-4.468505352E0,1.901491280E1
1.156423083E0,9.251498227E-1,-1.877559189E1,-5.284548615E0,1.952703785E1
1.166448083E0,8.520264441E-1,-1.427839309E1,-4.394440133E0,1.496360793E1
1.176474083E0,9.972731812E-1,-5.873357384E0,-2.290594107E0,6.382609351E0
1.186500083E0,1.492689491E0,-2.811499161E-1,3.873683891E-1,1.567552698E0
1.196526083E0,2.188853578E0,1.199059278E0,3.256847371E0,4.103154632E0
1.206551083E0,1.974582068E0,9.632013094E-1,4.056337459E0,4.613090579E0
1.216577083E0,6.628918219E-1,-1.257361865E-1,2.589385073E0,2.675845700E0
1.226603083E0,1.578556730E-1,-6.182050610E-1,5.170637253E-1,8.212495400E-1
1.236629083E0,-2.618997127E-1,-2.516811186E-1,-1.183957966E0,1.238422913E0
1.246654083E0,-3.170874882E-1,-8.044599295E-3,-1.127236174E0,1.171012631E0
1.256680083E0,-7.860012929E-1,9.860042810E-2,6.166830307E-1,1.003901408E0
1.266706083E0,-1.314113917E0,6.132559776E-3,2.066408935E-1,1.330275706E0
1.276731083E0,-7.103168339E-1,1.619322056E-1,7.458562106E-2,7.323490005E-1
1.286757083E0,1.586659509E-1,8.792984426E-2,2.835431814E-1,3.366055217E-1
1.296783083E0,6.277637967E-1,6.509693491E-1,7.989261246E-1,1.206702710E0
1.306809083E0,5.586554088E-1,8.709217215E-1,1.450499491E0,1.781726490E0
1.316834083E0,3.549047939E-1,1.542262185E0,1.579518304E0,2.235935629E0
1.326860083E0,-1.289103475E-1,2.169353845E0,1.522469945E0,2.653418307E0
1.336886083E0,-1.932607099E-1,2.580476840E0,1.592626008E0,3.038530570E0
1.346912083E0,-3.011352606E-1,3.031881888E0,1.972856993E0,3.629759626E0
1.356937083E0,-4.664113426E-1,3.392390215E0,2.163180939E0,4.050333651E0
1.366963083E0,-5.937327093E-1,3.553743546E0,2.077256105E0,4.158918687E0
1.376989083E0,-5.644090690E-1,3.956663482E0,1.815577417E0,4.389768202E0
1.387014083E0,-5.225789653E-1,4.290126683E0,1.715388885E0,4.649820938E0
1.397040083E0,-4.982903624E-1,4.480269949E0,1.516973562E0,4.756292768E0
1.407066083E0,-6.717917226E-1,4.680083342E0,1.074408919E0,4.848591417E0
1.417092083E0,-1.217002482E0,4.712851138E0,8.261478370E-1,4.937061995E0
1.427117083E0,-1.800607376E0,4.715073080E0,3.894654930E-1,5.062191664E0
1.437143083E0,-2.400754188E0,4.729308127E0,-6.472563672E-1,5.343118643E0
1.447169083E0,-3.084207744E0,4.771810368E0,-1.585247991E0,5.898772990E0
1.457195083E0,-3.962727922E0,4.231304278E0,-4.888682760E0,7.583295300E0
1.467220083E0,-5.529960934E0,1.651772933E0,-1.210424862E1,1.340975974E1
1.477246083E0,-6.701638286E0,-4.946167907E0,-2.461485299E1,2.598591004E1
1.487271708E0,3.985699293E0,-1.489439375E1,-2.096412285E1,2.602351265E1
1.497296708E0,1.653205384E1,-1.865744539E1,6.628497804E0,2.579430278E1
1.507322708E0,1.620305440E1,-5.596767712E0,2.008405842E1,2.640515449E1
1.517348708E0,1.843552836E0,4.439965092E0,1.269194525E1,1.357193616E1
1.527374708E0,-1.011096321E1,5.944847197E0,-1.019283709E-1,1.172958544E1
1.537399708E0,-1.139539768E1,6.859289744E0,-6.610346292E0,1.485266381E1
1.547425708E0,-6.911649806E0,5.786973544E0,3.500156153E0,9.670111630E0
1.557451708E0,-4.789278632E0,2.607722526E0,7.205631437E0,9.036510997E0
1.567476708E0,-3.611904046E0,-7.649403530E-1,3.802845458E0,5.300246990E0
1.577502708E0,-2.421916723E0,-3.601629903E0,3.118205502E0,5.344214080E0
1.587528708E0,-3.520533992E-1,-4.876074994E0,3.469236077E0,5.994634926E0
1.597554708E0,1.044924042E0,-4.450008854E0,5.351306276E0,7.037820964E0
1.607579708E0,1.880133309E0,-3.684424138E0,4.162548623E0,5.868278583E0
1.617605708E0,2.281012128E0,-3.277342154E0,1.871297289E0,4.409732585E0
1.627631708E0,2.037579677E0,-3.051870010E0,1.900361167E0,4.132434399E0
1.637657708E0,1.173278173E0,-2.566653437E0,2.085198670E0,3.508895130E0
1.647682708E0,-6.211380243E-2,-1.857935232E0,1.336164937E0,2.289348857E0
1.657708708E0,-1.428571848E0,-2.016242748E-1,9.342169538E-1,1.718787709E0
1.667734708E0,-1.124384194E0,1.027734105E0,7.899681902E-1,1.715962397E0
1.677759708E0,2.634275901E-1,7.437927282E-1,5.483657710E-1,9.608989211E-1
1.687785708E0,1.472310044E0,1.027806026E-1,3.958072369E-1,1.528045839E0
1.697811708E0,1.632586610E0,-3.102737278E-1,7.307474439E-1,1.815378928E0
1.707837708E0,1.415858978E0,-1.215630287E-1,9.423524773E-1,1.705128267E0
1.717862708E0,1.231165900E0,3.303080428E-1,1.002906243E0,1.621941370E0
1.727888708E0,1.135314979E0,4.353655511E-1,1.080681227E0,1.626762177E0
1.737914708E0,1.066917613E0,3.748281580E-1,1.148666877E0,1.611907235E0
1.747940708E0,1.087263438E0,5.576167971E-1,8.880423689E-1,1.510528889E0
1.757965708E0,1.006667756E0,1.007635471E0,1.403670895E-1,1.431227492E0
1.767991708E0,1.001067439E0,1.345953614E0,-6.303298473E-1,1.791938299E0
1.778017708E0,1.150633807E0,1.314077518E0,-9.690742528E-1,1.997464090E0
1.788042708E0,7.097313814E-1,1.342796702E0,-3.988058352E-1,1.570308158E0
1.798068708E0,5.579964276E-1,1.340895188E0,3.854310969E-2,1.452874905E0
1.808094708E0,4.943338439E-1,1.132052525E0,-1.590126908E-1,1.245469351E0
1.818120708E0,3.433281840E-1,6.352438474E-1,-8.225178856E-1,1.094506583E0
1.828145708E0,2.370499232E-1,2.711155093E-1,-1.156128436E0,1.210920825E0
1.838171708E0,3.539609072E-1,4.561851472E-1,-9.395879138E-1,1.102823041E0
1.848197708E0,6.008430697E-1,6.376318502E-1,-6.700382157E-1,1.102967806E0
1.858223708E0,7.887949464E-1,7.258078623E-1,-5.467778865E-1,1.203312336E0
1.868248708E0,1.066468108E0,6.502378625E-1,-9.340016301E-1,1.559654625E0
1.878274708E0,1.299452170E0,8.052504730E-1,-1.239573027E0,1.968132505E0
