"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.408342500E-1,6.683677393E-1,7.229386336E-1,5.155201188E0,5.248376415E0
6.508612500E-1,-4.632398129E-1,2.447070860E0,1.813773551E0,3.080993576E0
6.608892500E-1,-3.520771097E0,3.710872264E0,-2.129637802E0,5.540916823E0
6.709162500E-1,-4.524773108E0,3.712284951E0,-2.582043893E0,6.396997882E0
6.809432501E-1,-3.404032606E0,3.521889085E0,-1.863652639E0,5.240643268E0
6.909712501E-1,-2.580028943E0,2.725831604E0,-3.985251689E-1,3.774325051E0
7.009982500E-1,-1.702157806E0,2.215165025E0,1.033207684E0,2.978559283E0
7.110252500E-1,-1.039106355E0,2.018919019E0,1.783169224E0,2.887121145E0
7.210532500E-1,-1.122856609E0,1.931097933E0,1.105219653E0,2.492279413E0
7.310802500E-1,-1.295120845E0,2.201941547E0,4.671907765E-1,2.596950481E0
7.411072500E-1,-5.677131844E-1,2.694829667E0,9.680007771E-1,2.919148968E0
7.511352500E-1,4.629962763E-1,3.718073695E0,7.942389965E-2,3.747632013E0
7.611622501E-1,4.419793367E-1,5.250611960E0,-1.865224371E0,5.589573655E0
7.711892501E-1,1.079480794E-1,5.556934140E0,1.135687155E0,5.672826027E0
7.812172500E-1,-5.133118594E-1,4.947711571E0,2.717974700E0,5.668397069E0
7.912442500E-1,-1.334234186E0,5.614460801E0,6.197896564E-1,5.804006390E0
8.012712500E-1,-1.454946299E0,6.287215707E0,-5.437220951E-1,6.476232222E0
8.112992500E-1,-1.114335754E0,6.872463521E0,-9.080111951E-1,7.021181051E0
8.213262500E-1,-7.960016397E-1,6.894732057E0,-1.620796723E0,7.127266711E0
8.313532501E-1,-3.566674737E-1,6.614848064E0,-3.764825692E0,7.619536671E0
8.413812501E-1,1.350085549E-1,6.172283421E0,-4.643037137E0,7.724836813E0
8.514082500E-1,-8.917588592E-1,-8.197778803E-1,-1.656030291E0,2.051756798E0
8.614352500E-1,-1.308526171E1,-2.613397131E1,1.052845557E0,2.924580337E1
8.714632500E-1,-1.451497143E1,-4.625709849E1,-3.889006519E-1,4.848252057E1
8.814902500E-1,5.085553833E0,-4.460106411E1,1.687532165E0,4.492177136E1
8.915172500E-1,1.594495947E0,-2.326407601E1,8.034833275E0,2.466410744E1
9.015452500E-1,-6.276225865E0,-9.257170318E0,1.090955882E0,1.123727717E1
9.115722501E-1,-2.996452146E0,1.823874616E0,-9.101803367E0,9.754387147E0
9.215992501E-1,-1.132966591E0,8.265266197E0,-6.859169877E0,1.080029861E1
9.316272500E-1,-7.057391949E-1,1.022147324E1,-5.689009877E0,1.171927542E1
9.416542500E-1,-1.482712094E0,9.222214494E0,-6.126205607E0,1.117041049E1
9.516812500E-1,-2.733659272E0,6.282209905E0,-6.635372375E0,9.537673766E0
9.617092500E-1,-2.817320064E0,3.328006523E0,-6.938228910E0,8.194628739E0
9.717362500E-1,-2.615267773E0,-6.437807822E-1,-7.168943667E0,7.658187287E0
9.817632500E-1,-1.162141858E0,-5.717709766E0,-8.029070259E0,9.925157324E0
9.917912501E-1,-6.811871749E-1,-1.023675903E1,-8.636498902E0,1.341060643E1
1.001818250E0,-6.713783245E-1,-1.140014094E1,-6.226133938E0,1.300687150E1
1.011845250E0,-1.541060729E0,-1.062593684E1,-3.865721737E0,1.141180120E1
1.021872250E0,-1.763443204E0,-9.336120009E0,-4.339955777E0,1.044548155E1
1.031900250E0,7.957885087E-1,-5.478501343E0,-3.057391536E0,6.324152063E0
1.041927250E0,1.047133120E0,-4.063410836E0,-5.979617080E-1,4.238555603E0
1.051954250E0,-1.555055308E-1,-4.985965226E0,1.179471982E0,5.125932633E0
1.061982250E0,-5.833841608E-1,-6.997598029E0,4.060203638E0,8.111224867E0
1.072009250E0,-3.269013087E-1,-7.760217038E0,4.780121308E0,9.120164070E0
1.082036250E0,1.988605591E0,-6.730697778E0,2.543116055E0,7.464869995E0
1.092064250E0,5.227710171E0,-5.531166045E0,2.637727220E0,8.054834346E0
1.102091250E0,5.724636962E0,-4.137877466E0,2.374138539E0,7.451847562E0
1.112118250E0,4.554931000E0,-2.368894172E0,1.605734296E0,5.379352994E0
1.122146250E0,3.569217910E0,9.868696690E-2,1.133197410E0,3.746090225E0
1.132173250E0,2.587572436E0,2.135393216E0,1.756646839E0,3.786983419E0
