"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.116122083E-1,-7.316299349E-1,-7.516774061E-1,1.933640887E0,2.199833713E0
6.216392083E-1,-8.834426567E-2,-4.717486811E-1,2.303806475E0,2.353269174E0
6.316662083E-1,4.942281555E-1,1.527263492E-1,2.788756415E0,2.836326700E0
6.416932083E-1,4.949356686E-1,6.862836081E-1,2.898733771E0,3.019702631E0
6.517192083E-1,8.726994943E-2,9.386690238E-1,2.851307589E0,3.003110146E0
6.617462083E-1,-6.456327416E-1,9.898660746E-1,2.829126762E0,3.066045452E0
6.717732083E-1,-9.994227639E-1,8.264168090E-1,2.642293019E0,2.943386315E0
6.818002083E-1,-1.113153155E0,2.479020631E-1,1.822825041E0,2.150175925E0
6.918272083E-1,-2.350319906E0,-1.019978358E0,5.401938486E-1,2.618428710E0
7.018532082E-1,-2.526410852E0,-1.848168774E0,-9.034328252E-1,3.258016341E0
7.118802083E-1,-1.575292376E0,-1.464450363E0,-1.244102719E0,2.484743952E0
7.219072083E-1,-9.231531447E-1,-1.194221584E0,-6.191657585E-1,1.631484954E0
7.319342083E-1,-6.174286969E-1,-6.438262443E-1,-3.524760067E-1,9.591505429E-1
7.419602083E-1,-8.687529892E-2,-2.138605969E-1,3.099024296E-2,2.329035586E-1
7.519872083E-1,3.790223658E-1,1.890445751E-1,6.565604568E-2,4.286099876E-1
7.620142082E-1,1.079213284E-1,5.647131242E-1,-2.616055977E-1,6.316529225E-1
7.720412083E-1,-3.356328097E-1,6.774456147E-1,-6.402894098E-1,9.907333002E-1
7.820682083E-1,-1.273477961E0,3.217420911E-1,-7.521583396E-1,1.513607035E0
7.920942083E-1,-1.654402426E0,-3.175438634E-1,-8.719145787E-1,1.896870192E0
8.021212083E-1,-1.308201943E0,-8.576680570E-1,-1.046746911E0,1.882197098E0
8.121482083E-1,-1.220254850E0,-1.441149355E0,-1.230084604E0,2.253672890E0
8.221752082E-1,-3.700258398E-1,-1.432322252E0,-8.852456456E-1,1.723985501E0
8.322022083E-1,-7.714173138E-2,-8.300082419E-1,-5.630324882E-1,1.005917547E0
8.422282083E-1,-4.460487065E-1,-1.550131222E-1,-4.055032361E-1,6.224318365E-1
8.522552083E-1,-6.437275726E-1,9.361665617E-1,-3.544137740E-1,1.190126944E0
8.622822083E-1,-5.149420631E-1,1.540792195E0,1.469259113E-1,1.631193778E0
8.723092083E-1,-7.296883669E-1,1.650873339E0,6.466786623E-1,1.917295279E0
8.823352082E-1,-1.262294576E0,1.619789833E0,2.242459828E-1,2.065766918E0
8.923622083E-1,-2.062416456E0,1.398016199E0,-7.395640218E-1,2.599031719E0
9.023892083E-1,-1.903663967E0,1.607195807E0,-7.988577121E-1,2.616331115E0
9.124162083E-1,-1.573738039E0,1.944437186E0,-2.748091954E-1,2.516546737E0
9.224432083E-1,-1.826304426E0,1.794578896E0,-3.434677863E-1,2.583383710E0
9.324692083E-1,-1.962685761E0,1.477807450E0,-8.733027077E-1,2.607433197E0
9.424962082E-1,-1.624474037E0,1.064614102E0,-1.102298384E0,2.233244458E0
9.525232083E-1,-1.330740913E0,1.305062281E0,-1.435832335E0,2.352801188E0
9.625502083E-1,-1.083037948E0,1.778839215E0,-1.717068790E0,2.699178649E0
9.725762083E-1,-8.209540477E-1,1.822882636E0,-1.578246535E0,2.547102035E0
9.826032083E-1,-5.036952361E-1,1.260656479E0,-1.544810987E0,2.056551636E0
9.926302083E-1,-4.192579338E-1,5.046870701E-1,-1.866345282E0,1.978315184E0
