"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.408983750E-1,-5.946348177E0,1.334036989E0,-1.237480162E0,6.218526231E0
6.509233749E-1,-8.342512593E0,1.456468036E0,-1.982202013E0,8.697582442E0
6.609493749E-1,-9.696814862E0,1.563869109E0,-3.928773433E0,1.057871286E1
6.709743750E-1,-1.115640093E1,-9.505265924E-1,-4.078089101E0,1.191635822E1
6.810003750E-1,-8.925584074E0,-2.681833937E0,-3.086015995E0,9.817422221E0
6.910253749E-1,-5.081750804E0,-4.702595999E0,-6.184512287E-1,6.951336727E0
7.010513749E-1,3.429843385E0,-4.979654911E0,2.059023317E0,6.387516395E0
7.110763750E-1,1.804041445E-1,-3.553133681E0,1.496328359E0,3.859572926E0
7.211023750E-1,-1.105541366E1,-3.559284368E0,-2.643760085E-1,1.161725317E1
7.311274583E-1,-1.078407011E1,-4.147558116E0,4.881546526E0,1.254304202E1
7.411534582E-1,-1.760179142E0,-7.388527080E0,2.298169467E0,7.935373081E0
7.511784583E-1,4.155853561E0,-4.513197960E0,-4.632146698E-1,6.152612654E0
7.612044583E-1,8.842395152E0,-2.672452372E0,-1.191344461E0,9.313928030E0
7.712294583E-1,1.043628240E1,-1.352173297E0,4.428306913E-1,1.053282783E1
7.812544582E-1,1.232140251E1,5.453241956E-1,4.630456561E0,1.317404518E1
7.912804583E-1,1.571169416E1,1.633609142E0,8.998072007E0,1.817942001E1
8.013054583E-1,1.217697161E1,2.707692956E0,6.209409732E0,1.393438222E1
8.113314583E-1,7.663176647E0,-1.865386339E0,-1.278236425E-1,7.887983354E0
8.213564582E-1,3.884073808E0,-6.054996461E0,-2.094042876E0,7.492264481E0
8.313824583E-1,1.282023667E0,-6.932624354E0,-2.682496719E0,7.543252201E0
8.414074583E-1,7.190823948E-1,-5.154905904E0,-1.457748284E0,5.405105404E0
8.514334583E-1,-6.708802879E-1,-3.000937838E0,4.437606910E-1,3.106868491E0
8.614584582E-1,-2.346101140E0,-1.260592452E0,1.502978105E0,3.058141114E0
8.714844583E-1,-3.415284988E0,-1.184172267E-1,1.476643269E0,3.722723403E0
8.815094583E-1,-4.979932653E0,2.779093891E-1,8.929186544E-1,5.066978052E0
8.915354583E-1,-5.896980720E0,5.087194562E-2,1.272867804E0,6.033006051E0
9.015604582E-1,-4.288560798E0,-1.343748629E-1,1.976764687E0,4.724130497E0
9.115864583E-1,-3.030568603E0,6.628579080E-1,4.231874089E-1,3.130944626E0
9.216114583E-1,-2.221923529E0,7.575746155E-1,-1.763187680E0,2.935931584E0
9.316374583E-1,-1.491206637E0,6.739775580E-1,-2.046894438E0,2.620633477E0
9.416624582E-1,-1.779313570E0,7.677236277E-1,-1.848323579E0,2.677994847E0
9.516884583E-1,-1.822440294E0,1.364867603E0,-5.324148591E-1,2.338293775E0
9.617134583E-1,-1.636064681E0,2.653428456E0,2.545977098E-1,3.127652507E0
9.717394583E-1,-1.414139604E0,2.492078633E0,7.045117182E-1,2.950692037E0
9.817644582E-1,-7.879889808E-1,2.252802967E0,1.866844927E-1,2.393929603E0
9.917904583E-1,2.966031934E-1,3.134215178E0,-5.332849248E-1,3.193066089E0
1.001815458E0,1.179902630E0,3.608026173E0,-1.330881393E0,4.022594730E0
1.011841458E0,1.987448281E0,3.374973698E0,-1.633066959E0,4.243501600E0
