"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.168913333E-1,-1.498212771E0,-2.065422510E0,-9.745677119E-1,2.731372160E0
7.269183333E-1,-1.345853627E0,-2.439734944E0,3.008544481E-1,2.802524215E0
7.369453333E-1,-4.624533623E-1,-2.747054073E0,1.886570216E0,3.364419173E0
7.469723333E-1,1.637863576E-1,-2.660412955E0,3.068113575E0,4.064227352E0
7.569983334E-1,2.732672846E-1,-2.254179402E0,2.392014647E0,3.298140970E0
7.670253334E-1,-2.591749102E-1,-1.123126751E0,4.940789053E-1,1.254073083E0
7.770523333E-1,-5.159167939E-1,2.937062269E-1,-2.067521076E0,2.151064128E0
7.870793333E-1,5.547808975E-1,-1.604616308E-1,-4.085098743E-2,5.789633688E-1
7.971063333E-1,1.185475026E0,-1.701344458E0,4.523152260E0,4.975824592E0
8.071323333E-1,-1.497944384E0,1.367827463E-1,6.782337463E0,6.947132384E0
8.171593333E-1,-1.244076406E0,2.730260285E0,-7.211607876E-1,3.085793287E0
8.271863334E-1,9.920848006E-1,4.047554356E0,-7.225943495E0,8.341533907E0
8.372133333E-1,7.190765476E-1,2.597520304E0,-4.600826672E0,5.332146742E0
8.472403333E-1,-1.487847996E0,4.411683279E-1,-1.652010622E0,2.266596623E0
8.572663333E-1,-2.123136867E0,8.389345282E-1,-1.036171052E0,2.507024481E0
8.672933333E-1,-3.092397062E0,1.662885566E0,-2.283150601E-1,3.518555920E0
8.773203333E-1,-2.991068323E0,4.366132885E0,-3.302618498E0,6.238340726E0
8.873473334E-1,-7.595626688E-1,5.070758623E0,-3.957956886E-1,5.142585215E0
8.973733333E-1,-2.586422288E-1,4.686474933E0,-4.208758584E-1,4.712438815E0
9.074003333E-1,-1.983069155E0,4.717055286E0,-1.800146030E0,5.424361675E0
9.174273333E-1,-2.804852630E0,4.738790556E0,-1.356633261E0,5.671312725E0
9.274543333E-1,-2.611094030E0,4.910819149E0,-8.870921963E-1,5.632130087E0
9.374813333E-1,-2.648230866E0,4.520362553E0,-1.321128383E0,5.402979228E0
9.475073334E-1,-3.524716798E0,3.591773252E0,-2.427768617E0,5.587353940E0
9.575343333E-1,-4.495527674E0,2.197133381E0,-3.171233316E0,5.924009192E0
9.675615833E-1,-4.660608605E0,2.833828508E0,-2.443326888E0,5.976763578E0
9.775885834E-1,-4.324459194E0,3.544414313E0,-2.414988942E0,6.090647891E0
9.876145833E-1,-6.236213368E-1,2.411267189E0,-1.358310535E0,2.836920961E0
9.976415833E-1,-5.557854491E-1,1.841561274E0,-9.585260220E-1,2.149189970E0
1.007668583E0,-6.527977735E-1,1.651865319E0,3.592296578E0,4.007417955E0
1.017695583E0,-8.453284585E-1,-4.321367186E-1,4.541257578E0,4.639433450E0
1.027722583E0,-1.463537028E0,-2.411042656E0,1.684120753E0,3.285015987E0
1.037748583E0,-1.235031348E0,-1.512020971E0,-1.085621832E-1,1.955324933E0
1.047775583E0,7.305400139E-1,-1.076466554E-1,-2.465626999E0,2.573828474E0
1.057802583E0,2.445888553E0,-3.269494021E-1,-2.706392536E0,3.662489220E0
1.067829583E0,4.764497840E0,3.770933694E-1,-1.818983274E0,5.113838013E0
1.077855583E0,7.665778658E0,1.198338901E0,1.923092218E-1,7.761260296E0
1.087882583E0,7.952558858E0,-9.827017736E-1,1.836266182E-1,8.015149025E0
1.097909583E0,6.704766546E0,-2.755516748E0,-1.068423709E0,7.327229777E0
1.107936583E0,7.124804206E0,-3.898297160E0,4.198172931E-1,8.132392162E0
1.117963583E0,2.115050168E0,-3.650775166E0,-4.115089697E0,5.893688127E0
1.127989583E0,-7.477822834E-1,2.662845397E-1,-5.340006532E0,5.398680909E0
1.138016583E0,-2.735411390E0,1.513938857E0,-6.334721410E-1,3.189948791E0
1.148043583E0,-3.431534985E-1,6.659692115E-1,2.252363257E0,2.373691125E0
1.158070583E0,2.017991651E0,7.732287812E-1,3.263738022E0,3.914352938E0
1.168096583E0,1.241441651E0,2.234874820E0,2.148500919E0,3.339445917E0
