"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.183110834E-1,-4.802458549E-1,-2.390795503E0,-2.497510697E0,3.490572861E0
7.283370834E-1,7.732683084E0,1.551948536E0,-1.342631080E0,8.000349377E0
7.383640833E-1,9.350431069E0,3.597991473E0,-2.476164266E0,1.032024677E1
7.483900834E-1,3.286139290E0,4.161531500E0,-3.372574001E0,6.284211267E0
7.584170834E-1,-3.337881886E0,2.989650958E0,-4.476530363E-1,4.503316730E0
7.684430834E-1,-4.223795283E0,-1.520878918E0,5.489494109E0,7.091407818E0
7.784700834E-1,-5.915333961E0,-7.580522745E0,7.982924618E0,1.249730317E1
7.884960833E-1,-8.012403941E0,-1.023314429E1,9.472354286E0,1.608233051E1
7.985220833E-1,-9.177820678E0,-9.329621413E0,5.656685885E0,1.425736032E1
8.085490834E-1,2.026198803E0,-6.279599708E0,-1.025143204E0,6.677557388E0
8.185750834E-1,2.897071407E0,-2.088130903E0,-1.820081089E0,4.008242580E0
8.286020834E-1,-1.843735853E0,-3.284007980E0,-4.601328363E0,5.946115792E0
8.386280834E-1,-5.566256940E-2,-4.917082686E0,-6.746710963E0,8.348587263E0
8.486550833E-1,4.861568052E-1,-5.087765250E0,-4.112487686E0,6.560050202E0
8.586810834E-1,-8.379527807E-2,-4.637668809E0,-2.485854272E0,5.262553096E0
8.687080834E-1,-1.127682901E0,-3.813923593E0,-2.293422551E0,4.591020463E0
8.787340834E-1,-2.221337931E0,-2.722182941E0,-2.556275214E0,4.345016126E0
8.887610834E-1,-3.032941403E0,-1.359152534E0,-2.852277058E0,4.379670488E0
8.987870833E-1,-5.758616887E0,-6.334984535E-1,-4.020150211E0,7.051566950E0
9.088130834E-1,-6.292832542E0,-3.584156084E-1,-3.448856192E0,7.184901682E0
9.188400834E-1,7.351391999E0,-1.864174211E0,3.504970751E0,8.354814766E0
9.288660834E-1,7.216458142E-1,1.562435079E0,2.334980321E-1,1.736806664E0
9.388930834E-1,1.195661578E1,9.586784881E-1,-1.511723347E0,1.208987315E1
9.489190833E-1,1.310371319E1,5.280813414E-1,1.921394479E0,1.325435498E1
9.589460833E-1,1.275616872E1,-4.852308986E-1,2.948329854E0,1.310144795E1
9.689720834E-1,1.143126567E1,-1.349841428E0,4.684757606E0,1.242750420E1
9.789990834E-1,4.832079374E0,-1.863521369E0,7.776372310E0,9.343108116E0
9.890250834E-1,-1.948594556E0,5.490374699E-1,3.583267015E0,4.115612395E0
9.990511250E-1,-1.807760274E0,-6.771014330E-1,3.883468329E0,4.336794879E0
1.009078125E0,-4.954225370E0,-2.349612978E-1,1.161446186E0,5.093968303E0
1.019104125E0,-6.408496900E0,2.265538495E0,-5.085597103E0,8.489098602E0
1.029131125E0,-7.883926579E0,1.965832441E0,-6.041346720E0,1.012515016E1
1.039157125E0,-8.451693558E0,8.660182464E-1,-4.010858400E0,9.395110255E0
1.049184125E0,-6.623213675E0,2.121615422E-1,-1.747738021E0,6.853215311E0
1.059210125E0,-4.294944788E0,9.024048847E-1,-6.590689123E-2,4.389217359E0
1.069237125E0,-2.353345256E0,1.555906078E0,-1.651703936E-1,2.826014663E0
1.079263125E0,-8.056200171E-1,2.692663273E0,-1.577581707E0,3.223076660E0
1.089290125E0,1.267713191E0,3.583931259E0,-2.066428231E0,4.326867878E0
1.099316125E0,-6.458670688E-1,3.776885574E0,-2.378342687E0,4.509825147E0
1.109342125E0,-3.161870170E0,3.552589890E0,-2.430469446E0,5.340926851E0
1.119369125E0,-4.036806589E0,3.041632412E0,-2.174025185E0,5.502156003E0
1.129395125E0,-3.335813141E0,2.282954720E0,-1.267762308E0,4.236360800E0
1.139422125E0,-3.420070349E0,1.745887962E0,-2.341509907E0,4.497518717E0
1.149448125E0,-2.223089756E0,2.541547832E0,-2.750243729E0,4.354932148E0
1.159475125E0,-1.921333083E0,1.046432624E0,-5.118733274E0,5.566684146E0
1.169501125E0,-3.356010593E0,-1.263544126E0,-2.313657280E0,4.267594272E0
1.179528125E0,-2.700731261E0,-1.197232608E0,2.208112991E0,3.688235112E0
1.189554125E0,-7.571091771E-1,4.432972991E-1,5.422946362E0,5.493457386E0
1.199580125E0,2.754243225E-1,4.051377851E-1,3.285938146E0,3.322255962E0
1.209607125E0,-2.139636540E-1,7.800314319E-1,2.852391078E0,2.964854861E0
1.219633125E0,4.274180156E0,1.349885282E0,1.445884869E0,4.709712235E0
1.229660125E0,5.543435258E0,1.949126068E0,4.327767549E0,7.297831105E0
1.239686125E0,1.668467903E0,1.910812188E0,3.544299123E0,4.358559927E0
1.249713125E0,2.213651766E0,9.927449512E-1,-9.517384279E-1,2.606070358E0
1.259739125E0,1.770012989E0,9.564109379E-1,-4.350118530E0,4.792827880E0
1.269766125E0,1.667184439E0,9.108073336E-1,-1.991727712E0,2.752463121E0
1.279792125E0,6.556243175E-1,4.712095678E-1,-5.458293951E-1,9.745826958E-1
1.289819125E0,9.338553035E-1,-1.312611036E0,1.313982793E0,2.078842043E0
1.299845125E0,1.803091273E0,-3.254871304E0,-5.753683591E-1,3.765152599E0
1.309871125E0,3.106702859E0,-3.915390911E0,-6.113895464E-1,5.035442961E0
1.319898125E0,4.426679049E0,-4.317552463E0,1.645618739E0,6.398812992E0
1.329924125E0,4.819798467E0,-4.927039910E0,-6.667474759E-1,6.924646686E0
1.339951125E0,4.576979388E0,-5.214462719E0,-2.474122419E0,7.366182424E0
1.349977125E0,3.093420909E0,-5.057217057E0,-2.279384410E0,6.351400678E0
1.360004125E0,-8.665719777E-1,-4.665293979E0,-1.996386774E0,5.147958338E0
1.370030125E0,-4.180842807E0,-3.846505448E0,-1.324718281E0,5.833517743E0
1.380057125E0,-3.733000467E0,-4.215499839E0,8.927341747E-1,5.701114424E0
1.390083125E0,-2.321441678E0,-7.604422070E0,8.625002691E0,1.173060092E1
1.400110125E0,-2.381158122E0,-9.792215109E-2,-2.454444784E0,3.421081985E0
1.410136125E0,-2.676249554E0,1.121338087E-1,-1.096858134E0,2.894474639E0
1.420162125E0,-3.407728631E0,4.099020964E-1,6.674047029E-1,3.496578783E0
1.430189125E0,-3.712750974E0,2.527829095E0,-4.787226917E-1,4.517036102E0
1.440215125E0,-2.584420202E0,3.116370646E0,6.865777230E-1,4.106383171E0
1.450242125E0,-8.570187968E-1,4.029171295E0,-6.619165063E-1,4.172150046E0
1.460268125E0,1.358858419E0,4.076046084E0,-1.392425530E0,4.516580204E0
1.470295125E0,2.875490504E0,3.672879980E0,-2.070658107E0,5.103539750E0
1.480321125E0,3.696824328E0,3.700654255E0,-2.312244008E0,5.719075483E0
1.490348125E0,4.575328719E0,3.674991410E0,-2.026035665E0,6.208382661E0
1.500374125E0,4.863755495E0,3.357596943E0,-1.354347292E0,6.063318508E0
1.510400125E0,3.909454817E0,2.547097424E0,-6.183922449E-1,4.706798405E0
1.520427125E0,3.610552754E0,1.701094782E0,4.766650200E-3,3.991220035E0
1.530453125E0,3.559057496E0,1.186549745E0,-7.819936844E-1,3.832271477E0
1.540480125E0,3.739274529E0,1.797731715E0,-2.716990614E-1,4.157864079E0
1.550506125E0,4.127371189E0,2.638745513E0,4.618277103E-3,4.898794968E0
1.560533125E0,3.482263674E0,2.578798104E0,-1.708812229E-1,4.336537829E0
1.570559125E0,2.594562782E0,2.143245442E0,-1.130594376E0,3.550140940E0
1.580586125E0,1.008240073E0,2.405456811E0,-2.000500875E0,3.287061646E0
1.590612125E0,-1.078829414E0,2.590063934E0,-2.255096830E0,3.599689681E0
1.600639125E0,-3.333817486E0,9.288056481E-1,6.033571093E0,6.955645125E0
1.610665125E0,-6.554920535E0,-1.519366828E0,7.870507804E0,1.035472606E1
1.620691125E0,-5.318385283E0,2.739070870E0,-8.067064297E0,1.004316970E1
1.630718125E0,-4.209743255E0,3.222854290E0,3.903973053E0,6.584051461E0
1.640744125E0,-6.708568990E-1,3.580536658E-1,7.841154782E0,7.877941337E0
