"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.933760416E-1,6.505797784E-1,1.450739519E-1,1.261230968E0,1.426535682E0
6.034030417E-1,3.527740320E-1,9.999250397E-3,9.491633141E-1,1.012650236E0
6.134300417E-1,-3.097412292E-1,-1.033118952E-1,2.488124746E-1,4.105126359E-1
6.234560417E-1,-7.565202163E-1,1.243563167E-1,-2.449170595E-1,8.048426537E-1
6.334830417E-1,-2.267709567E-1,4.293298358E-1,-5.410861337E-1,7.269961340E-1
6.435100416E-1,1.258861676E-2,5.485080776E-1,-7.811535126E-1,9.545786478E-1
6.535360417E-1,1.209860547E-1,9.394180521E-2,-5.655239868E-1,5.859010734E-1
6.635630417E-1,-3.252140947E-2,-4.256727679E-1,1.571100068E-1,4.549049369E-1
6.735900417E-1,-3.927611299E-2,-5.832432429E-1,1.037141106E0,1.190536420E0
6.836160417E-1,1.689304456E-1,-7.310781039E-1,1.253889788E0,1.461250249E0
6.936430417E-1,1.824263310E-1,-1.112244059E0,1.114287515E0,1.584929929E0
7.036700416E-1,4.018843943E-1,-1.274382233E0,5.156986928E-1,1.432308027E0
7.136960417E-1,9.678684108E-1,-1.104835637E0,-3.852057964E-1,1.518490879E0
7.237230417E-1,1.487576978E0,-1.012520527E0,-4.257661772E-1,1.849151135E0
7.337500417E-1,1.782547665E0,-8.335488041E-1,-6.828425217E-1,2.082919513E0
7.437760417E-1,1.959972361E0,1.428141493E-1,-7.403732765E-1,2.100009554E0
7.538030416E-1,1.247940539E0,1.308026527E-1,-8.134301430E-1,1.495370696E0
7.638300416E-1,2.169978108E-1,-5.811715744E-1,-7.957119101E-1,1.008962781E0
7.738560417E-1,1.070281479E-1,-1.493472872E0,-1.014356845E0,1.808545286E0
7.838830417E-1,2.594207856E-1,-2.418013122E0,-1.300469878E0,2.757772381E0
7.939100417E-1,-2.877701336E-1,-2.799225855E0,-1.415378190E0,3.149884515E0
8.039360417E-1,-4.722811797E-1,-2.329871462E0,-1.646596393E0,2.891821264E0
8.139630416E-1,-3.364956760E-1,-1.156507043E0,-1.630753947E0,2.027337248E0
8.239900416E-1,-3.748795404E-1,-4.646497227E-1,-1.583177492E0,1.692006207E0
8.340160417E-1,-5.125160899E-1,6.016097859E-2,-1.647050137E0,1.725997172E0
8.440430417E-1,-4.697051523E-1,8.009194404E-2,-1.487181998E0,1.561649111E0
8.540700417E-1,-6.649013637E-1,-4.642543048E-1,-1.314297958E0,1.544346142E0
8.640970417E-1,-8.365781003E-1,-2.762166202E-1,-1.330002995E0,1.595326457E0
8.741230416E-1,-1.113344359E0,3.428890581E-1,-2.171584557E0,2.464323042E0
8.841500417E-1,-1.062070709E0,1.011448440E0,-3.060324499E0,3.393612850E0
8.941760417E-1,-1.319738500E0,1.192727328E0,-2.952310638E0,3.446802329E0
9.042030417E-1,-2.243268498E0,3.226091601E-1,-2.097243057E0,3.087840453E0
9.142300417E-1,-3.348543991E0,-1.028366993E0,-8.837756556E-1,3.612664521E0
9.242570417E-1,-3.580793350E0,-1.537603124E0,-6.430358469E-1,3.949658148E0
9.342830416E-1,-3.885830604E0,-1.567588815E0,-5.954231393E-1,4.232203078E0
9.443100417E-1,-4.135309954E0,-1.522052454E0,-8.742329997E-1,4.492406418E0
9.543370417E-1,-4.491452749E0,-1.592145659E0,-1.349998718E0,4.952834758E0
9.643630417E-1,-4.402993147E0,-1.578981238E0,-1.551422433E0,4.928127633E0
9.743900417E-1,-3.130688723E0,-1.209560731E0,-1.173321004E0,3.555408727E0
9.844170416E-1,-1.399043993E0,-7.487408613E-1,-1.826073754E-1,1.597273435E0
9.944430416E-1,-3.328691232E-1,-3.790115485E-1,1.156982714E0,1.262165048E0
1.004470042E0,-5.025073743E-1,-2.761516430E-1,2.630039594E0,2.691817537E0
1.014497042E0,-1.203601395E0,-4.812989384E-1,3.669778032E0,3.891988668E0
1.024523042E0,-2.186321880E0,-8.115979180E-1,3.503303710E0,4.208542672E0
1.034550042E0,-2.664670898E0,-9.897757351E-1,2.629605145E0,3.872331368E0
1.044577042E0,-1.895161530E0,-9.207910158E-1,2.105484708E0,2.978684135E0
1.054603042E0,-1.010691226E0,-5.518283460E-1,1.915039140E0,2.234588594E0
1.064630042E0,-7.687509835E-2,6.117956355E-2,1.782081642E0,1.784787858E0
1.074657042E0,8.761695975E-1,5.473480631E-1,1.616022472E0,1.918017647E0
1.084683042E0,1.773151774E0,8.255692551E-1,1.451009368E0,2.435376767E0
1.094710042E0,2.447929816E0,1.199308369E0,1.863991193E0,3.302296794E0
1.104737042E0,3.320725570E0,1.856231061E0,2.818236030E0,4.734476358E0
1.114763042E0,3.771937661E0,2.236882169E0,3.421860766E0,5.562399361E0
1.124789833E0,4.202350620E0,1.817898177E0,3.808785644E0,5.955783122E0
1.134816833E0,4.985993877E0,9.394326702E-1,3.953265665E0,6.432027527E0
1.144842833E0,4.975337327E0,7.277064532E-2,3.690781231E0,6.195251664E0
1.154869833E0,4.209451479E0,-5.286023283E-1,3.152578944E0,5.285608401E0
1.164896833E0,3.481735670E0,-7.688307980E-1,2.636717699E0,4.434621099E0
1.174922833E0,3.093712100E0,-3.872701558E-1,2.537732524E0,4.020089439E0
1.184949833E0,2.382265584E0,7.239864546E-1,2.182241693E0,3.310819310E0
1.194976833E0,2.549981271E0,1.222105786E0,1.533864999E0,3.216937809E0
1.205002833E0,2.808686650E0,8.995301011E-1,1.132605672E0,3.159219952E0
1.215029833E0,2.696020160E0,6.931666580E-1,8.223091400E-1,2.902618997E0
1.225056833E0,2.562310125E0,5.888225099E-1,5.443000558E-1,2.684847794E0
1.235082833E0,1.984656674E0,4.775298232E-1,4.874037239E-1,2.098680356E0
1.245109833E0,1.254338855E0,4.684172300E-1,4.988350305E-1,1.428851655E0
1.255136833E0,5.633663642E-1,4.887550154E-1,3.063134086E-1,8.062822271E-1
1.265162833E0,-3.902589601E-1,4.691653812E-1,-3.094346523E-3,6.102686178E-1
1.275189833E0,-1.460898764E0,2.017675316E-1,-2.205986358E0,2.653546900E0
1.285216833E0,-2.163867402E0,-2.230780014E-1,-7.736813557E0,8.036813420E0
1.295242833E0,-1.311952640E0,1.939287543E-2,-7.714010001E0,7.824803263E0
1.305269833E0,-2.188192404E0,4.985774606E-1,-5.227091535E0,5.688519262E0
1.315296833E0,-4.135871871E0,6.931593490E-1,-3.224973321E0,5.290213506E0
1.325322833E0,-4.693023230E0,7.268925208E-1,-2.381013111E0,5.312444184E0
1.335349833E0,-5.379009799E0,4.808440250E-1,-1.185992066E0,5.529153152E0
1.345376833E0,-6.207050965E0,-2.204838842E-1,5.476396930E-1,6.235062474E0
1.355402833E0,-6.269674060E0,-1.307916892E0,1.013612494E0,6.484355766E0
1.365429833E0,-3.335693273E0,-3.100840441E0,2.110671773E0,5.019660983E0
1.375456833E0,2.083539523E0,-3.391887354E0,2.467619730E0,4.683501244E0
1.385482833E0,3.806862495E0,-1.571315246E0,-3.227160180E0,5.232188498E0
1.395509833E0,2.173579043E0,1.645355614E0,-2.126440544E0,3.457367545E0
1.405536833E0,2.819175385E0,3.091573189E0,-6.662989944E-1,4.236688446E0
1.415562833E0,2.930480059E0,2.914292042E0,-7.258908927E-1,4.196156464E0
1.425589833E0,2.832119951E0,1.869285847E0,2.491279904E0,4.209704093E0
1.435616833E0,1.732789614E0,8.425545394E-2,-6.149095702E-1,1.840590288E0
